audio_path,transcription
common_voice_as_32849979.mp3,সেই সময়ত জাতিভেদ প্ৰথা প্ৰবল আছিল।
common_voice_as_32849984.mp3,তাৰ আনুমানিক এটা হিচাব দি থৈ গ'ল।
common_voice_as_32849985.mp3,মালতীযে ঘটনাটো শুনি ভালকে পালে।
common_voice_as_32849986.mp3,মালতী মণিতকৈ ছ বছৰৰ সৰু।
common_voice_as_32849988.mp3,"তোমাৰ ছোৱালীলৈ বোলে তাক চপাই ল'ব খুজিছিলা, হয়নে?"
common_voice_as_32849991.mp3,বায়েক-ভিনীহিয়েক আহি পিতাকৰ মুখৰ ছাই গুচালে।
common_voice_as_32849993.mp3,গোহালি ভৰি থকা এপাল গৰু আৰু ৰাইজক ভগাব পৰাকৈ ধান।
common_voice_as_32850029.mp3,পশ্চিমৰ দেশত বা এছিয়াৰ বিভিন্ন ঠাইলৈ যাওঁতে অনুভৱ কৰিছিলোঁ।
common_voice_as_32850030.mp3,“যদি তই সেই বাঘটোও মাৰিব পাৰ তেন্তে তোক মই আৰু বহু ধন দিম।”
common_voice_as_32850032.mp3,"পিচে কোনো খবৰ নাহিল, ময়ো আন এটা লেঠাত পৰিলোঁ।"
common_voice_as_32850050.mp3,গোলামালৰ মাজতে দুবাৰমান বন্দুকৰ শব্দ শুনা গ'ল।
common_voice_as_32850057.mp3,"নিয়ত মনে মনে কৰিব লাগে, নিয়ত উচ্চচৰে পঢ়াতো উচিত নহয়।"
common_voice_as_32850068.mp3,দুয়ো ঘৰৰ ভিতৰত বিশেষ ঘনিষ্ঠতা আছিল।
common_voice_as_32850069.mp3,তুমি মদন মণ্ডলৰ নাম শুনিছা নহয়?
common_voice_as_32850073.mp3,কিন্তু ক'তো পানেইৰ খবৰ নোলাল।
common_voice_as_32850077.mp3,দুধনৈ অসমৰ গোৱালপাৰা জিলাৰ এক অঞ্চল।
common_voice_as_32850078.mp3,লগৰ সমনীযাবিলাকে নিজ হাতে কোৰ ধৰি বাগিচা কৰাৰ গম পাই
common_voice_as_32850122.mp3,"যদি কেতিয়াবা তাৰ বিৰুদ্ধে কিবা ওলায়, তেতিয়া তাক আদালতত হাজিৰ কৰি দিব লাগিব।"
common_voice_as_32850148.mp3,কঠীয়া ডাঙৰ হৈ ৰুব পৰা হয়গৈ মানে শাওণৰ ভালেমান দিন যায়গৈ।
common_voice_as_32850160.mp3,যিটো কাম আজি কৰিব পাৰা কালিলৈ সেইটো কাম পেলাই নথবা।
common_voice_as_32850182.mp3,সেই মাটিয়েই কেণ্টাকিত মোৰ প্ৰথম আৰু শেহ মাটি হ'ব।
common_voice_as_32850183.mp3,এটাই তাৰ মুখ ফালি মদ অলপ বাকি দিয়ে৷
common_voice_as_32850185.mp3,যোৰহাটৰ দশ নং ৱাৰ্ডৰ ডি চি বি কলেজ পথত থকা ঘৰ।
common_voice_as_32850214.mp3,তালে' এবাৰ মন কৰা সি কি কৰি আছে।
common_voice_as_32850307.mp3,তেন্তে চোৰ ধৰা পৰিল?
common_voice_as_32850401.mp3,যে বাৰ চহৰৰ ভাওনা ইয়াকেহে বােলে
common_voice_as_32850403.mp3,"আন মানুহেও ক'লে- ""হেৰ' তই বামুণৰ ঘৰত খাটি মৰিছ কিয়?"""
common_voice_as_32850406.mp3,ভিডিঅ' আৰু গান ডাউনল'ড কৰক বিনামূল্যে।
common_voice_as_32850414.mp3,ঈশ্বৰে আমাক কিয় পঠিয়াইছে জানানে?
common_voice_as_32850435.mp3,এই বুলি হেৰিক এডোখৰ পিঠা দিলে।
common_voice_as_32850444.mp3,বাহিৰ-ভিতৰ দুয়োফালৰ পৰা খোলা বন্ধ কৰিব পৰা চাবি এটা থাকে।
common_voice_as_32850456.mp3,কিন্তু বাপুৱে দেউতাকৰ লগত যাম বুলি নকয় আৰু দেউতাকেওঁ বাপুক নিম বুলি নকলে।
common_voice_as_32850457.mp3,সি এনেকৈ পলাল কিয়?
common_voice_as_32850482.mp3,পাৰিলে দুই-এটকা জমাও কৰে।
common_voice_as_32850495.mp3,"হেৰ' মোৰ মৰমৰ তেজা, এবেলি পাছলৈ চা।"
common_voice_as_32850501.mp3,আনকি ওপৰৰ ফালে পানী ইমান ফটফটীয়া যে তললৈকে দেখি।
common_voice_as_32850505.mp3,টমক ঘোঁৰাত উঠাবলৈ দুই তিনি বাৰ সিহঁতে চেষ্টা কৰিলে।
common_voice_as_32850514.mp3,অসমীয়া জনসাধাৰণৰ প্ৰতিৰোধ শক্তি
common_voice_as_32850515.mp3,পেঁপা বজাই বজাই এই তিনি মূৰ্তি নাচিবলৈ ধৰিলে।
common_voice_as_32850516.mp3,অ'ত-ত'ত ঘূৰি ফুৰে অনাই-বনাই।
common_voice_as_32850527.mp3,তুমিও মোক সহাঁৰি দিছিলা।
common_voice_as_32850544.mp3,বহিবলৈ ঠাই নথকাত তেওঁ গোটেই বাটটো থিয়তে থাকিব লগা হ'ল।
common_voice_as_32850557.mp3,"আৰু যদি ধৰা নপৰে, তেনেহ'লেও দেখা-শুনাকৈ ওলাব নোৱাৰে।"
common_voice_as_32850575.mp3,এইদৰে কথা-বতৰা পাতোঁতে পাতোঁতে নাও দুখন পাৰ চাপিল।
common_voice_as_32850921.mp3,লগে লগে অৰ্ডাৰ দিলে।
common_voice_as_32852523.mp3,বৰপেটাৰ পৰা পিতৃদেৱতা তেজপুৰলৈ বদলি হৈ আহে
common_voice_as_32852536.mp3,তই তাত অকলে অকলে বহি কি কৰি আছ?
common_voice_as_32852555.mp3,তোওঁলোক হোজাইৰ পৰা আহিছে।
common_voice_as_32852631.mp3,"দেখিলে সঁচা, হাৰ তাতে আছে।"
common_voice_as_32852673.mp3,তেতিয়া উকীলৰ লগত পৰামৰ্শ কৰি যি হয় কৰিব লাগে।
common_voice_as_32852743.mp3,সকলোৱে ছোৱালী দিয়াটোকে সমৰ্থন কৰিলে।
common_voice_as_32852755.mp3,"গৈ দেখে যে, ছোৱালীজনী জুহালৰ ওচৰৰ আসন খনত বহি আছে।"
common_voice_as_32852771.mp3,পিচে হৈও নোহোৱা হ'ল।
common_voice_as_32852816.mp3,"পিতায়ে যি ঠিককৈ গৈছিল সেয়ে যেতিয়া নহ'ল, মই ঘৰতে থাকিম।"
common_voice_as_32852835.mp3,টইলেটত পোহৰ সোমাবলৈ ওপৰৰ ফালে এখন সৰু গ্লাছ লগোৱা আছিল।
common_voice_as_32852850.mp3,"কেতিয়াবা যদি অহাত অলপ পলম হৈছে, যোৱাতো হৈছে।"
common_voice_as_32852877.mp3,সুত শত মাহে দুটকাকৈ।
common_voice_as_32852891.mp3,"মোৰ ধন্যবাদ জানিব, মেম! মোক মেম বুলি নেমাতিবা।"
common_voice_as_32852917.mp3,"কোনটো ভাল, কোনটো বেয়া ভালকৈ এবাৰ ভাবি চোৱা।"
common_voice_as_32852918.mp3,ক্লিপব'ৰ্ডৰ পৰা পে'ষ্ট কৰক।
common_voice_as_32852951.mp3,গুলি জৰ্জৰ মূৰৰ চুলিৰ ওচৰৰে গ'ল।
common_voice_as_32852955.mp3,তোমালোকৰ ভালৰ নিমিত্তে মই নাভাবি নোৱাৰোঁ।
common_voice_as_32852962.mp3,আৰু হালিৰ ঘৰখন কোনখিনিত সুধিলে।
common_voice_as_32862067.mp3,আই তাঁত বই বই মোৰ হাত বিষাল ইয়াতে থওঁ দেই?
common_voice_as_32862069.mp3,সুভদ্ৰাই অকলৈ বহুত সময় ভাবিলে।
common_voice_as_32862127.mp3,তেতিয়াৰ দিনত মানুহৰ ঘৰত কলিংবেল নাছিলে।
common_voice_as_32862128.mp3,সেই হাবি বৰ ডাঠ
common_voice_as_32862138.mp3,তেওঁ তেওঁৰ চেষ্টাৰ পিচত চেষ্টা যে বিফলে গৈছে
common_voice_as_32862160.mp3,ইয়াকে লৈ আন্দোলন আৰম্ভ হয়।
common_voice_as_32862183.mp3,"হোৱা নাই ৰ'ব, শেষৰখিনি শুনক।"
common_voice_as_32862274.mp3,মাৰ চুটি-মুটি বুঢ়ী আইক পাই আমাৰ মন আনন্দেৰে উপচি পৰিল।
common_voice_as_32862372.mp3,এই কথা-বতৰা হৈ দুয়ো আঁতৰা-আঁতৰি হ'ল।
common_voice_as_32862381.mp3,মুখত শান্ত কিন্তু অতি দুখৰ ভাব।
common_voice_as_32866345.mp3,তেওঁলোকৰ উপদেশ মানি চলাও ছাত্ৰ-ছাত্ৰীৰ আন এটা কৰ্তব্য।
common_voice_as_32866347.mp3,"সম্পত্তি যাকে দিয়া, যি কৰা সি তোমাৰ ইচ্ছা।"
common_voice_as_32866348.mp3,তেতিয়া গা ধুই ভাত বাঢ়ি দিলে।
common_voice_as_32869150.mp3,কান্দি কান্দি চকু-মুখ মোহাৰি দেখে যে ৰাতি পুৱাইছে।
common_voice_as_32869219.mp3,তাই ৰ' লাগি ৰৈ শুনে। তাৰ পিছত নিজেই গায়।
common_voice_as_32869241.mp3,বিস্কুটৰ টেমাটো লৈ আনগৈ।
common_voice_as_32869286.mp3,নিজৰ জীৱন দিবলৈ ওলাইছে।
common_voice_as_32869293.mp3,হোজাইত নতুন ঘৰ এখন কিনিছে।
common_voice_as_32869315.mp3,এতিয়া ভেকুলীয়ে পানী পালি।
common_voice_as_32869424.mp3,ইঘৰৰ বাৰীত কিবা এটা লাগিলেই দুয়োখন ঘৰে ভগাই খায়।
common_voice_as_32869450.mp3,একো হোৱা নাই।
common_voice_as_32546167.mp3,সেই দুখেৰে ভৰা মুখৰ ভিতৰৰ পৰাও সৌন্দৰ্য ফুটি ওলাইছে।
common_voice_as_32546230.mp3,এখন ৰাজ্যত এটা বৰ ডাঙৰ হাতী আৰু এটা বাঘ আছিল।
common_voice_as_32546232.mp3,যেতিয়া বাঘ মৰাৰ দিন পৰিলহি।
common_voice_as_32546233.mp3,এদিন এটা দুখীয়া মানুহে জকাই বাবলৈ গৈ দিনৰ দিনটো জকাই বালে
